brand,avg_rating,review_count,rating_std,verified_ratio,avg_helpful_votes,avg_sentiment_score,positive_ratio,avg_text_length,first_review_date,last_review_date,brand_age_days,norm_rating,norm_helpful,brand_reputation_score,brs_category
Sharpty,4.337662337662338,77,1.2629371531889424,0.987012987012987,2.961038961038961,0.6446168831168831,0.8961038961038961,214.2077922077922,2018-03-12 18:45:52.411,2022-07-11 11:58:04.538,1581,0.8344155844155845,0.2961038961038961,75.34,Very Good (70-80)
SheIn,3.755711775043937,569,1.4321779538269699,0.9666080843585237,1.4007029876977153,0.5056678383128296,0.789103690685413,163.0896309314587,2017-04-04 18:40:03.000,2023-03-12 18:43:03.658,2168,0.6889279437609842,0.14007029876977153,64.62,Good (60-70)
Sherosa,4.043795620437956,137,1.1873636958224507,0.9343065693430657,1.4087591240875912,0.5655795620437956,0.8102189781021898,191.5182481751825,2017-04-17 14:24:38.000,2023-03-13 14:46:03.260,2156,0.7609489051094891,0.14087591240875913,66.16,Good (60-70)
ShirtInvaders,4.655172413793103,58,0.8895440215319277,0.9137931034482759,0.1896551724137931,0.6634517241379311,0.9137931034482759,129.36206896551724,2015-06-03 05:14:56.000,2022-07-25 21:08:19.401,2609,0.9137931034482758,0.01896551724137931,69.01,Good (60-70)
Shoe Land,4.113207547169812,53,1.2194005046379044,0.8490566037735849,0.7547169811320755,0.5143132075471698,0.7735849056603774,183.0943396226415,2019-11-01 15:34:30.388,2023-03-07 01:53:32.216,1221,0.7783018867924529,0.07547169811320756,61.91,Good (60-70)
Shoe'N Tale,4.0,66,1.3922864426767712,0.9090909090909091,5.378787878787879,0.6123318181818181,0.8333333333333334,333.2121212121212,2017-01-19 17:34:10.000,2023-02-20 19:27:22.215,2223,0.75,0.5378787878787878,75.76,Very Good (70-80)
Shoes8teen,3.835714285714286,280,1.3472963197722652,0.975,0.625,0.43063428571428575,0.7357142857142858,138.53214285714284,2012-06-15 17:59:26.000,2023-03-09 22:34:37.900,3919,0.7089285714285715,0.0625,62.05,Good (60-70)
Shoeslulu,4.320754716981132,53,1.122729930291142,0.9622641509433962,1.471698113207547,0.4362528301886793,0.7735849056603774,127.88679245283019,2016-02-25 06:10:46.000,2022-03-31 02:30:03.628,2225,0.8301886792452831,0.1471698113207547,67.83,Good (60-70)
Shop4Ever,4.430379746835443,79,1.1057373025039234,0.9746835443037974,0.16455696202531644,0.5817658227848101,0.8354430379746836,83.30379746835443,2015-04-07 17:18:14.000,2023-02-08 12:33:06.127,2863,0.8575949367088607,0.016455696202531643,67.1,Good (60-70)
ShopMyTrend,3.689655172413793,58,1.465472758301448,0.9827586206896551,1.6551724137931034,0.5560241379310346,0.8103448275862069,206.81034482758622,2015-11-09 01:04:29.000,2022-10-22 16:50:31.407,2539,0.6724137931034483,0.16551724137931034,65.78,Good (60-70)
Sidefeel,3.981670061099796,491,1.3223626278330716,0.9124236252545825,1.7881873727087576,0.5797635437881874,0.8268839103869654,184.71079429735235,2016-12-01 06:04:41.000,2023-03-12 00:21:27.823,2291,0.745417515274949,0.17881873727087577,66.59,Good (60-70)
Sieanear,4.054545454545455,165,1.2699843740854793,0.9636363636363636,0.2545454545454545,0.548200606060606,0.8484848484848485,157.03030303030303,2019-09-14 11:18:49.008,2023-03-12 01:48:02.677,1274,0.7636363636363637,0.025454545454545452,65.03,Good (60-70)
Signature by Levi Strauss & Co. Gold Label,4.2789539227895395,1606,1.1592855901353665,0.9078455790784558,1.7496886674968868,0.606094894146949,0.8549190535491905,204.8343711083437,2016-11-03 02:52:29.000,2023-03-16 13:21:24.000,2324,0.8197384806973849,0.17496886674968867,68.94,Good (60-70)
Silky Toes,4.086206896551724,116,1.3420877021640016,0.8793103448275862,1.4827586206896552,0.546046551724138,0.8103448275862069,191.51724137931035,2017-04-27 19:07:54.000,2023-03-10 17:48:53.027,2142,0.771551724137931,0.14827586206896554,65.24,Good (60-70)
Silpada,4.516129032258065,62,0.9874945193269116,0.9516129032258065,0.6935483870967742,0.5939838709677419,0.8387096774193549,128.58064516129033,2016-12-01 00:15:36.000,2023-01-19 22:33:00.887,2240,0.8790322580645162,0.06935483870967743,68.47,Good (60-70)
Silver Insanity,4.616666666666666,60,0.9758380434301841,0.95,0.6166666666666667,0.6803133333333334,0.9166666666666666,167.06666666666666,2010-07-01 15:07:56.000,2022-03-15 11:21:33.089,4274,0.9041666666666666,0.06166666666666667,70.81,Very Good (70-80)
Silver Jeans Co.,4.253623188405797,138,1.2206351954348544,0.855072463768116,1.3043478260869565,0.5936514492753624,0.8695652173913043,234.52898550724638,2002-12-12 00:51:27.000,2023-02-21 12:37:18.759,7376,0.8134057971014492,0.13043478260869565,66.71,Good (60-70)
Silver Lilly,4.433962264150943,212,1.0166282709148342,0.9481132075471698,0.6367924528301887,0.6263382075471698,0.8632075471698113,155.88679245283018,2015-10-14 00:55:50.000,2023-03-09 16:55:55.556,2703,0.8584905660377358,0.06367924528301887,68.34,Good (60-70)
Silvershake,4.52027027027027,148,1.0133100243107411,0.9864864864864865,1.4256756756756757,0.6865385135135135,0.9121621621621622,134.5810810810811,2013-02-25 22:32:50.000,2023-03-11 18:30:49.279,3665,0.8800675675675675,0.14256756756756755,73.03,Very Good (70-80)
Simier Fariry,4.147058823529412,68,1.3412480919834857,0.9558823529411765,1.0588235294117647,0.6936794117647059,0.8970588235294118,173.44117647058823,2018-07-03 17:03:48.612,2023-01-25 18:43:15.636,1667,0.786764705882353,0.10588235294117647,68.64,Good (60-70)
Simlu,4.114035087719298,342,1.263696379022542,0.9678362573099415,1.6432748538011697,0.5942584795321637,0.8391812865497076,163.19883040935673,2015-05-11 19:33:50.000,2023-03-06 20:29:18.273,2856,0.7785087719298245,0.16432748538011696,68.75,Good (60-70)
Simple Flavor,3.9859154929577465,71,1.281661396630827,0.9859154929577465,2.6619718309859155,0.5803014084507042,0.8450704225352113,182.8450704225352,2018-11-28 23:29:47.928,2022-11-28 02:49:11.506,1460,0.7464788732394366,0.2661971830985915,71.09,Very Good (70-80)
Simple Joys by Carter's,4.65537084398977,1564,0.8537467327187549,0.9456521739130435,0.3670076726342711,0.6242055626598466,0.8842710997442456,114.53772378516624,2017-04-03 13:20:16.000,2023-03-14 15:49:19.913,2171,0.9138427109974425,0.03670076726342711,69.51,Good (60-70)
SimpleFun,4.166666666666667,54,1.2400547766355337,0.8148148148148148,0.7407407407407407,0.6077166666666666,0.8518518518518519,174.0,2018-07-05 13:14:31.182,2023-03-16 13:27:47.481,1715,0.7916666666666667,0.07407407407407407,63.31,Good (60-70)
Simplee Apparel,4.296296296296297,54,1.1916316644666711,0.7407407407407407,0.7592592592592593,0.6529481481481482,0.9074074074074074,228.59259259259258,2018-03-02 14:43:21.683,2023-03-16 21:04:14.760,1840,0.8240740740740742,0.07592592592592592,63.7,Good (60-70)
Simplicity,4.348195329087049,471,1.1750020063629083,0.9745222929936306,1.118895966029724,0.575023779193206,0.8450106157112527,147.66029723991508,2013-06-11 04:24:30.000,2023-02-27 01:03:34.377,3547,0.8370488322717622,0.1118895966029724,69.21,Good (60-70)
Sipaya,4.387096774193548,62,1.0457539238127445,0.967741935483871,1.6290322580645162,0.6164161290322581,0.8548387096774194,139.33870967741936,2017-11-12 01:25:30.783,2023-02-15 18:37:56.495,1921,0.846774193548387,0.1629032258064516,70.81,Very Good (70-80)
Sivvan,4.142857142857143,315,1.2371266130016387,0.9904761904761905,0.6158730158730159,0.5029707936507937,0.7746031746031746,133.25396825396825,2016-10-20 06:45:00.000,2023-03-15 19:39:21.574,2337,0.7857142857142858,0.06158730158730159,65.31,Good (60-70)
Skagen,4.32051282051282,78,1.2005798354928094,0.7435897435897436,0.717948717948718,0.658475641025641,0.8461538461538461,351.0769230769231,2005-04-01 22:04:02.000,2022-12-09 16:36:36.537,6460,0.8301282051282051,0.07179487179487179,62.29,Good (60-70)
Skechers,4.392921013412817,13420,1.0860278789524684,0.9608047690014904,0.7605812220566319,0.5883239046199702,0.8505216095380029,173.6978390461997,2007-07-21 12:46:14.000,2023-03-19 17:50:17.867,5720,0.8482302533532042,0.07605812220566319,68.39,Good (60-70)
Sleepyheads,4.55,60,0.9283665260982114,0.9333333333333333,1.5,0.712795,0.9166666666666666,201.1,2017-11-11 02:39:55.345,2023-03-13 17:01:27.657,1948,0.8875,0.15,72.19,Very Good (70-80)
SlideBelts,4.311475409836065,122,1.2403809546318691,0.9180327868852459,0.9590163934426229,0.5915967213114754,0.860655737704918,259.4016393442623,2013-12-13 17:28:26.000,2022-12-04 18:25:03.581,3278,0.8278688524590163,0.0959016393442623,67.56,Good (60-70)
Sloggers,4.52112676056338,355,0.9951741597228874,0.9661971830985916,3.259154929577465,0.6965059154929578,0.8985915492957747,242.8281690140845,2011-05-06 20:43:24.000,2023-03-04 22:09:04.912,4320,0.880281690140845,0.32591549295774647,76.77,Very Good (70-80)
Slow Man,4.065573770491803,366,1.2782974866618562,0.9371584699453552,1.030054644808743,0.49928060109289624,0.7950819672131147,211.27868852459017,2019-03-28 13:28:21.710,2023-03-18 21:16:21.684,1451,0.7663934426229508,0.1030054644808743,65.04,Good (60-70)
Smart & Sexy,3.8282208588957056,163,1.4168086727281763,0.9079754601226994,0.5828220858895705,0.5978073619631902,0.8404907975460123,221.31288343558282,2017-08-17 23:28:59.290,2023-03-16 19:19:24.823,2036,0.7070552147239264,0.05828220858895705,62.85,Good (60-70)
Smartwool,4.595348837209302,215,0.8907503631880653,0.9674418604651163,0.4883720930232558,0.6077023255813954,0.8930232558139535,179.48372093023255,2010-06-05 01:05:51.000,2023-02-24 04:48:56.064,4647,0.8988372093023256,0.04883720930232558,70.2,Very Good (70-80)
Smiffys,3.8857142857142857,70,1.3571374087283026,0.9571428571428572,0.5,0.4782428571428571,0.7714285714285715,149.47142857142856,2012-12-28 22:05:48.000,2022-11-01 08:24:38.763,3594,0.7214285714285714,0.05,62.5,Good (60-70)
Smismivo,4.257731958762887,97,1.2271100069155023,0.9690721649484536,0.9587628865979382,0.6358391752577319,0.845360824742268,175.08247422680412,2019-07-11 03:18:08.736,2023-03-01 23:59:13.529,1329,0.8144329896907216,0.09587628865979382,68.12,Good (60-70)
Smoky Mountain Boots,4.6568627450980395,102,0.8730860032627829,0.9705882352941176,0.47058823529411764,0.666643137254902,0.9411764705882353,152.5686274509804,2011-01-13 14:12:39.000,2023-01-11 16:48:25.741,4381,0.9142156862745099,0.047058823529411764,71.83,Very Good (70-80)
Snoozies,4.536036036036036,222,1.000478871114331,0.9504504504504504,0.7702702702702703,0.648945045045045,0.8918918918918919,157.84234234234233,2013-10-31 22:56:48.000,2023-03-18 18:41:18.289,3424,0.8840090090090089,0.07702702702702703,70.08,Very Good (70-80)
SoJourner Bags,4.527472527472527,91,0.7650803783577157,0.9340659340659341,1.9230769230769231,0.6102956043956044,0.8681318681318682,249.7032967032967,2015-09-27 16:06:35.000,2023-01-28 18:13:10.550,2680,0.8818681318681318,0.19230769230769232,71.91,Very Good (70-80)
Sockwell,4.573770491803279,122,0.9352423364467631,0.9672131147540983,0.6229508196721312,0.6105639344262295,0.8688524590163934,203.78688524590163,2013-05-09 12:40:03.000,2022-01-23 01:58:33.132,3180,0.8934426229508197,0.06229508196721312,69.8,Good (60-70)
Soda,4.365503080082136,487,1.115676225347349,0.9753593429158111,0.757700205338809,0.6039544147843943,0.8542094455852156,160.90965092402465,2014-01-16 13:13:37.000,2023-03-18 23:45:24.818,3348,0.841375770020534,0.0757700205338809,68.67,Good (60-70)
Sof Sole,4.822222222222222,90,0.5723552322292293,0.9555555555555556,1.0333333333333334,0.48631555555555556,0.7666666666666667,147.93333333333334,2011-09-21 18:39:34.000,2023-02-22 20:33:21.921,4172,0.9555555555555555,0.10333333333333335,69.53,Good (60-70)
Soffe,4.293577981651376,545,1.0889042007164045,0.9724770642201835,1.0238532110091743,0.5303444036697247,0.8146788990825689,150.451376146789,2007-10-17 07:41:02.000,2023-03-01 19:11:04.862,5614,0.823394495412844,0.10238532110091743,67.82,Good (60-70)
Sofra,4.166666666666667,150,1.2392716342453698,0.9866666666666667,0.4866666666666667,0.5722653333333333,0.8733333333333333,172.10666666666665,2014-12-11 00:03:31.000,2023-02-11 02:24:04.865,2984,0.7916666666666667,0.04866666666666667,67.51,Good (60-70)
SoftWalk,3.95,80,1.349167582087919,0.975,1.4625,0.5093062500000001,0.775,207.45,2007-08-23 07:45:03.000,2021-10-20 20:16:33.234,5172,0.7375,0.14625,65.84,Good (60-70)
Soojun,4.156462585034014,147,1.1861107173719092,0.9251700680272109,0.9183673469387755,0.5967959183673469,0.8707482993197279,195.99319727891157,2017-04-21 00:04:02.000,2023-03-04 20:10:51.502,2143,0.7891156462585034,0.09183673469387756,66.92,Good (60-70)
Sooverki,4.23125,160,1.2749244644045021,0.99375,0.325,0.5185975,0.825,136.6375,2016-12-16 22:53:18.000,2023-02-05 19:24:15.151,2241,0.8078125,0.0325,66.48,Good (60-70)
Sorel,4.253623188405797,552,1.2113294234405847,0.9583333333333334,1.480072463768116,0.6175235507246377,0.8623188405797102,253.29166666666666,2009-02-04 01:11:22.000,2023-03-13 04:52:45.583,5150,0.8134057971014492,0.1480072463768116,69.55,Good (60-70)
Souke Sports,4.362068965517241,58,1.165261447390391,0.9137931034482759,0.7068965517241379,0.5883637931034483,0.8620689655172413,169.36206896551724,2019-08-14 18:03:00.869,2023-02-21 19:01:52.394,1287,0.8405172413793103,0.0706896551724138,67.18,Good (60-70)
Southpole,4.122244488977956,499,1.2781317048585197,0.9619238476953907,0.9899799599198397,0.5239899799599198,0.8036072144288577,147.0180360721443,2012-03-14 19:25:29.000,2023-02-27 01:24:35.423,4001,0.780561122244489,0.09899799599198397,66.13,Good (60-70)
Sovoyontee,4.144736842105263,76,1.2930990925516477,0.868421052631579,0.9210526315789473,0.632678947368421,0.8552631578947368,234.02631578947367,2018-07-18 18:17:59.425,2023-03-08 22:02:11.274,1694,0.7861842105263157,0.09210526315789473,65.05,Good (60-70)
Spadehill,4.0,66,1.2403473458920846,0.9393939393939394,1.5909090909090908,0.6095909090909091,0.8484848484848485,143.8181818181818,2017-12-31 17:38:28.455,2022-12-07 00:37:44.428,1801,0.75,0.1590909090909091,67.42,Good (60-70)
Spalding,4.3238095238095235,420,1.0431752344824337,0.9285714285714286,1.7880952380952382,0.6204569047619047,0.8809523809523809,179.9309523809524,2012-10-07 22:08:11.000,2023-03-12 02:42:11.052,3807,0.8309523809523809,0.1788095238095238,70.48,Very Good (70-80)
Speedo,4.223880597014926,603,1.1676538360044275,0.9021558872305141,0.5970149253731343,0.5037106135986733,0.7976782752902156,198.37313432835822,2009-10-14 13:17:30.000,2023-03-10 05:02:10.211,4894,0.8059701492537314,0.059701492537313425,64.14,Good (60-70)
Speidel,4.320495185694636,727,1.2718203596344289,0.9628610729023384,0.530949105914718,0.5617145804676753,0.8143053645116919,172.69876203576342,2017-10-29 03:38:14.443,2023-03-05 01:23:51.501,1952,0.830123796423659,0.0530949105914718,66.51,Good (60-70)
Spenco,4.405172413793103,116,1.0630427884215161,0.9568965517241379,1.603448275862069,0.5518232758620689,0.8448275862068966,242.5344827586207,2013-05-15 11:37:21.000,2023-03-02 00:54:56.046,3577,0.8512931034482758,0.16034482758620688,70.33,Very Good (70-80)
Sperry,4.333701657458564,905,1.1698754280212742,0.9613259668508287,0.8176795580110497,0.5628721546961326,0.8276243093922652,174.04198895027625,2011-10-10 14:32:03.000,2023-03-16 15:46:29.679,4175,0.8334254143646409,0.08176795580110498,67.6,Good (60-70)
Splendid,4.191489361702128,94,1.1194910109248417,0.26595744680851063,0.3191489361702128,0.6990489361702128,0.8829787234042553,355.70212765957444,2012-10-28 22:40:33.000,2023-02-27 17:21:07.366,3773,0.7978723404255319,0.03191489361702128,49.47,Poor (<50)
Spooktacular Creations,4.415384615384616,65,1.1165279286182748,0.9692307692307692,0.26153846153846155,0.6983323076923077,0.9076923076923077,218.12307692307692,2018-11-08 14:57:12.115,2022-12-23 04:17:40.337,1505,0.8538461538461539,0.026153846153846156,68.92,Good (60-70)
Sport-Tek,4.074468085106383,94,1.4386325773173894,0.9680851063829787,0.6808510638297872,0.49999042553191486,0.7659574468085106,156.4787234042553,2014-03-03 15:24:33.000,2023-02-22 20:14:49.767,3278,0.7686170212765957,0.06808510638297872,64.27,Good (60-70)
Sportneer,4.3,60,1.0134686201692666,0.9,0.4666666666666667,0.6028716666666667,0.8333333333333334,220.48333333333332,2017-03-09 20:16:44.000,2023-03-03 13:44:36.273,2184,0.825,0.04666666666666667,65.13,Good (60-70)
Sportoli,4.358695652173913,92,1.1151456982531638,0.9782608695652174,0.967391304347826,0.5184565217391305,0.7717391304347826,118.93478260869566,2014-09-04 00:10:23.000,2022-12-01 03:09:10.805,3010,0.8396739130434783,0.0967391304347826,67.16,Good (60-70)
Spotted Zebra,4.747747747747748,111,0.6100442378663798,0.2882882882882883,0.4774774774774775,0.8276639639639639,0.963963963963964,319.7567567567568,2017-12-14 21:31:19.257,2021-12-22 07:13:07.984,1468,0.9369369369369369,0.047747747747747746,55.92,Fair (50-60)
Spotti,4.24,50,1.1349728037737832,1.0,2.84,0.590954,0.86,227.8,2016-07-14 18:42:08.000,2022-09-05 14:26:19.517,2243,0.81,0.284,73.85,Very Good (70-80)
Sprigs,3.9722222222222223,72,1.3318653891105081,0.9861111111111112,0.5555555555555556,0.48170138888888886,0.7638888888888888,207.29166666666666,2014-01-29 13:54:20.000,2023-01-30 16:10:27.452,3288,0.7430555555555556,0.05555555555555556,63.72,Good (60-70)
Spring Notion,4.56140350877193,114,0.9026518230280698,0.9824561403508771,0.8421052631578947,0.6752263157894738,0.9210526315789473,156.1315789473684,2014-09-14 11:20:51.000,2023-03-06 08:39:03.828,3094,0.8903508771929824,0.08421052631578947,71.95,Very Good (70-80)
Spring Step,3.926470588235294,68,1.2615576308034662,0.9411764705882353,1.3823529411764706,0.5531955882352941,0.8529411764705882,205.69117647058823,2010-12-31 19:05:42.000,2022-10-02 17:54:49.080,4292,0.7316176470588235,0.13823529411764707,66.6,Good (60-70)
Spring Step L'Artiste,4.472727272727273,55,1.119764284960033,0.9272727272727272,2.5636363636363635,0.7276018181818181,0.9454545454545454,227.0,2013-05-17 15:14:58.000,2023-01-07 17:06:17.480,3522,0.8681818181818182,0.25636363636363635,74.93,Very Good (70-80)
Spyder,4.35632183908046,87,1.1307232866750099,0.8850574712643678,0.4482758620689655,0.5728793103448275,0.8390804597701149,172.32183908045977,2014-12-30 21:42:57.000,2023-03-13 17:42:57.908,2994,0.8390804597701149,0.04482758620689655,65.2,Good (60-70)
Star Vixen,3.642857142857143,98,1.4731269778208207,0.9285714285714286,1.0918367346938775,0.5069397959183674,0.7857142857142857,181.98979591836735,2013-05-03 04:39:12.000,2023-01-21 15:34:15.355,3550,0.6607142857142857,0.10918367346938776,62.1,Good (60-70)
Stelle,4.502976190476191,336,0.9864712079972396,0.9315476190476191,1.2172619047619047,0.6116997023809524,0.8601190476190477,151.53571428571428,2016-09-20 18:47:13.000,2023-03-11 03:25:58.386,2362,0.8757440476190477,0.12172619047619046,69.73,Good (60-70)
Stephen Joseph,4.5606060606060606,132,0.9267654969706212,0.9848484848484849,0.8863636363636364,0.6560439393939395,0.9393939393939394,148.06060606060606,2013-06-20 02:54:00.000,2023-01-14 21:41:47.393,3495,0.8901515151515151,0.08863636363636364,72.58,Very Good (70-80)
Stetson,4.550724637681159,138,0.86347172083006,0.9710144927536232,1.4565217391304348,0.6051050724637681,0.8840579710144928,201.85507246376812,2012-05-07 18:52:57.000,2023-03-11 21:37:52.652,3960,0.8876811594202898,0.14565217391304347,72.21,Very Good (70-80)
Steve Madden,3.981012658227848,474,1.3332859421912937,0.9050632911392406,1.09915611814346,0.5186508438818566,0.79957805907173,212.06751054852322,2011-07-03 15:06:56.000,2023-03-17 18:45:13.675,4275,0.745253164556962,0.10991561181434599,64.0,Good (60-70)
Stjubileens,4.215686274509804,51,1.154360870615356,0.9019607843137255,0.43137254901960786,0.5525803921568627,0.8431372549019608,133.41176470588235,2017-12-26 22:56:33.179,2023-03-10 19:04:50.182,1899,0.803921568627451,0.043137254901960784,64.8,Good (60-70)
Stride Rite,4.421717171717172,396,1.107595448152292,0.898989898989899,0.7196969696969697,0.630025505050505,0.8712121212121212,207.6060606060606,2011-01-05 16:53:37.000,2023-03-13 17:59:50.641,4450,0.855429292929293,0.07196969696969698,67.44,Good (60-70)
Stylore,4.16,50,0.7655863432556722,0.12,0.22,0.768778,0.96,377.72,2020-09-16 13:32:52.014,2022-08-09 20:38:27.180,692,0.79,0.022,47.3,Poor (<50)
Sunday Afternoons,4.507575757575758,132,0.9923079130073381,0.9545454545454546,1.1893939393939394,0.6979439393939394,0.9015151515151515,272.8939393939394,2011-10-30 10:39:52.000,2023-01-09 13:42:45.474,4089,0.8768939393939394,0.11893939393939394,71.3,Very Good (70-80)
Sunny Fashion,4.5905172413793105,232,0.8829778863331716,0.9741379310344828,0.6293103448275862,0.6714810344827586,0.9137931034482759,120.87931034482759,2012-12-21 20:22:02.000,2023-03-05 13:01:13.832,3725,0.8976293103448276,0.06293103448275862,71.21,Very Good (70-80)
Sunzel,4.217391304347826,115,1.2758389650876805,0.9478260869565217,0.3739130434782609,0.6579695652173913,0.8956521739130435,192.49565217391304,2014-09-17 01:28:01.000,2023-03-15 17:13:01.560,3101,0.8043478260869565,0.03739130434782609,67.13,Good (60-70)
Super Z Outlet,4.200620475698035,967,1.2298393352770933,0.9669079627714581,0.3185108583247156,0.4399388831437436,0.7693898655635988,106.59462254395036,2015-11-17 19:08:42.000,2023-02-08 05:40:52.843,2639,0.8001551189245089,0.03185108583247156,64.21,Good (60-70)
Supnier,4.2555555555555555,90,1.223010754600165,0.9555555555555556,0.6333333333333333,0.665491111111111,0.8777777777777778,191.07777777777778,2018-09-07 19:46:10.569,2023-03-16 23:26:43.629,1651,0.8138888888888889,0.06333333333333332,67.76,Good (60-70)
SweatyRocks,3.705811138014528,826,1.484265804234959,0.9673123486682809,1.410411622276029,0.4888516949152542,0.7820823244552058,163.98062953995156,2017-01-12 20:51:51.000,2023-03-18 20:43:43.819,2255,0.676452784503632,0.1410411622276029,64.17,Good (60-70)
Sweetnight,4.221153846153846,104,1.096833312726867,0.9615384615384616,1.4807692307692308,0.6275461538461538,0.875,106.28846153846153,2017-04-15 23:18:39.000,2022-07-18 19:57:04.804,1919,0.8052884615384615,0.14807692307692308,69.75,Good (60-70)
Syrinx,3.954954954954955,111,1.4102700411132572,0.972972972972973,3.5225225225225225,0.5752936936936937,0.8108108108108109,201.21621621621622,2019-05-12 13:36:11.471,2023-03-08 18:43:28.893,1396,0.7387387387387387,0.35225225225225226,71.87,Very Good (70-80)
Syuer,4.615384615384615,65,0.7002746713858895,0.9538461538461539,0.8307692307692308,0.6430215384615384,0.9230769230769231,153.2,2016-03-12 21:45:32.000,2022-10-29 19:39:25.700,2421,0.9038461538461537,0.08307692307692308,71.6,Very Good (70-80)
TACVASEN,4.333333333333333,114,1.1418558614201648,0.9912280701754386,0.6140350877192983,0.4922114035087719,0.7631578947368421,182.14912280701753,2017-02-12 05:11:01.000,2023-03-05 12:03:15.552,2212,0.8333333333333333,0.06140350877192983,66.23,Good (60-70)
TAM WARE,3.9968652037617556,319,1.2195948203391125,0.8432601880877743,3.3072100313479624,0.5303059561128527,0.7899686520376176,169.59561128526647,2014-05-12 12:09:16.000,2022-05-05 20:19:08.416,2915,0.7492163009404389,0.33072100313479624,67.83,Good (60-70)
TASAMO,4.3861386138613865,101,1.0096563477708935,0.9108910891089109,0.5247524752475248,0.673260396039604,0.8910891089108911,163.01980198019803,2019-04-10 12:07:08.150,2023-03-17 23:52:52.578,1437,0.8465346534653466,0.05247524752475248,67.52,Good (60-70)
TBMPOY,4.106796116504855,103,1.2903307172910248,0.9514563106796117,0.5728155339805825,0.5150368932038835,0.7864077669902912,194.6601941747573,2017-11-13 20:03:35.951,2023-03-13 22:23:57.742,1946,0.7766990291262137,0.05728155339805825,64.3,Good (60-70)
TCK,4.419047619047619,105,1.0632040869009727,0.9809523809523809,0.17142857142857143,0.5387876190476191,0.8476190476190476,122.2,2015-02-26 19:45:40.000,2023-03-07 03:05:19.306,2930,0.8547619047619048,0.017142857142857144,67.51,Good (60-70)
TECREW,4.276315789473684,76,1.1955326200543566,0.7763157894736842,0.7236842105263158,0.6830631578947368,0.8947368421052632,188.76315789473685,2019-05-17 23:17:56.721,2023-02-21 19:01:47.125,1375,0.819078947368421,0.07236842105263158,64.06,Good (60-70)
TEMOFON,4.131868131868132,182,1.3062433268436482,0.8241758241758241,4.351648351648351,0.638056043956044,0.8846153846153846,218.1043956043956,2018-06-27 18:24:59.142,2023-03-06 14:49:56.087,1712,0.7829670329670331,0.4351648351648351,73.17,Very Good (70-80)
TFJH E,4.391304347826087,92,1.194828800455727,0.967391304347826,1.1195652173913044,0.6713695652173913,0.9347826086956522,139.20652173913044,2016-07-13 18:25:42.000,2023-02-10 17:28:06.793,2402,0.8478260869565217,0.11195652173913044,71.55,Very Good (70-80)
THANTH,4.2125,80,1.1439853721291935,0.9625,0.175,0.5803112500000001,0.9,152.9375,2017-07-20 10:27:00.884,2023-01-16 05:07:24.506,2005,0.8031250000000001,0.017499999999999998,67.08,Good (60-70)
THE BIRCH & CO. BRAND,4.402439024390244,82,1.1424443806604943,0.9878048780487805,0.18292682926829268,0.413409756097561,0.7073170731707317,113.65853658536585,2014-09-02 08:59:28.000,2022-12-01 13:26:53.509,3012,0.850609756097561,0.018292682926829267,64.1,Good (60-70)
THE GYM PEOPLE,4.161016949152542,354,1.2615719699668202,0.96045197740113,2.3757062146892656,0.5646107344632768,0.827683615819209,212.16666666666666,2019-01-22 11:35:36.264,2023-03-17 23:44:37.562,1515,0.7902542372881356,0.23757062146892655,70.4,Very Good (70-80)
THE NORTH FACE,4.394255874673629,383,1.1319576737645518,0.9477806788511749,1.164490861618799,0.6001757180156658,0.8746736292428199,191.12271540469973,2011-12-31 04:39:15.000,2023-03-10 03:38:12.441,4086,0.8485639686684072,0.1164490861618799,69.69,Good (60-70)
THUNDER STAR,4.137254901960785,51,1.216874814319653,0.9411764705882353,1.8235294117647058,0.5399509803921569,0.8235294117647058,207.09803921568627,2019-01-05 23:11:30.282,2023-03-04 20:41:36.543,1518,0.7843137254901962,0.18235294117647058,68.28,Good (60-70)
TINYHI,3.6575342465753424,73,1.4454831764480058,0.958904109589041,4.260273972602739,0.4259041095890411,0.726027397260274,146.42465753424656,2016-12-04 21:52:53.000,2022-10-07 19:00:45.102,2132,0.6643835616438356,0.42602739726027394,69.38,Good (60-70)
TIOSEBON,4.409785932721713,327,1.1036591190069276,0.9480122324159022,1.2048929663608563,0.6184975535168196,0.8532110091743119,188.30275229357798,2017-09-11 15:46:56.758,2023-03-13 17:37:43.501,2009,0.8524464831804281,0.12048929663608562,69.35,Good (60-70)
TNNZEET,4.3882352941176475,85,1.1659261355254884,0.8941176470588236,1.188235294117647,0.6988682352941176,0.8941176470588236,280.2,2019-10-03 11:49:57.671,2023-03-11 20:18:39.610,1255,0.8470588235294119,0.1188235294117647,68.85,Good (60-70)
TOMS,4.234463276836158,354,1.160662539159881,0.9463276836158192,0.4915254237288136,0.5854624293785311,0.8361581920903954,197.2909604519774,2011-05-07 11:42:18.000,2023-03-13 12:07:36.917,4328,0.8086158192090396,0.04915254237288136,66.01,Good (60-70)
TONY AND CANDICE,4.16,100,1.228615053421921,0.98,1.42,0.503169,0.79,125.49,2015-05-08 14:14:47.000,2023-03-15 13:46:27.861,2867,0.79,0.142,67.55,Good (60-70)
