brand,brand_reputation_score,review_count,avg_helpful_votes,avg_rating,BRS_Category
Lamincoa,65.45,75,0.7466666666666667,4.4,Good (60-70)
Lamo,68.34,64,0.421875,4.390625,Good (60-70)
Landau,63.91,251,0.5856573705179283,4.123505976095617,Good (60-70)
Landing Leathers,84.6,75,7.04,4.52,Excellent (80-100)
Lands' End,71.81,334,1.7544910179640718,4.398203592814372,Very Good (70-80)
Langwyqu,84.93,55,7.472727272727273,4.327272727272727,Excellent (80-100)
Lannaclothesdesign,69.27,100,0.96,4.34,Good (60-70)
Lanzom,70.76,212,1.3349056603773586,4.44811320754717,Very Good (70-80)
Laredo,70.09,86,0.7093023255813954,4.395348837209302,Very Good (70-80)
Lark & Ro,58.76,100,2.78,4.29,Fair (50-60)
Latuza,69.93,321,0.719626168224299,4.5607476635514015,Good (60-70)
Laura Ashley,60.65,56,0.7321428571428571,3.696428571428572,Good (60-70)
Lavemi,69.53,452,0.6769911504424779,4.464601769911504,Good (60-70)
Lavenderi,70.26,53,0.6037735849056604,4.452830188679245,Very Good (70-80)
Lavley,71.68,52,0.1153846153846153,4.807692307692308,Very Good (70-80)
Lazy One,70.34,114,0.3508771929824561,4.745614035087719,Very Good (70-80)
Lcherry,50.72,69,0.144927536231884,4.652173913043479,Fair (50-60)
Ldurian,47.54,290,0.1551724137931034,4.406896551724138,Poor (<50)
Le Mystere,68.41,66,1.7575757575757576,4.151515151515151,Good (60-70)
Leading Lady,61.61,181,1.0939226519337018,3.6353591160220993,Good (60-70)
Leafael,67.69,65,0.0769230769230769,4.661538461538462,Good (60-70)
Leaper,74.28,66,1.5303030303030305,4.696969696969697,Very Good (70-80)
Lee,68.01,2892,1.3509681881051177,4.261065006915629,Good (60-70)
Leg Avenue,66.2,161,0.484472049689441,4.217391304347826,Good (60-70)
Legendary Whitetails,67.74,766,1.0182767624020888,4.31331592689295,Good (60-70)
Lemedy,65.8,78,0.8717948717948718,4.102564102564102,Good (60-70)
Lemef,70.38,60,1.65,4.133333333333334,Very Good (70-80)
Lenox,71.93,57,0.6140350877192983,4.824561403508772,Very Good (70-80)
LensCovers,68.79,201,0.4278606965174129,4.472636815920398,Good (60-70)
Leotruny,68.97,103,1.2524271844660195,4.271844660194175,Good (60-70)
Leveret,68.82,506,0.3774703557312253,4.507905138339921,Good (60-70)
Levi's,65.06,3830,0.7,4.311488250652742,Good (60-70)
Lewis N. Clark,66.23,143,0.986013986013986,4.433566433566433,Good (60-70)
Liberty,65.38,59,0.3050847457627119,4.491525423728813,Good (60-70)
Liberty Imports,66.98,96,0.6458333333333334,4.458333333333333,Good (60-70)
Libin,71.06,113,1.6991150442477876,4.36283185840708,Very Good (70-80)
Life is Good,70.2,89,0.4943820224719101,4.707865168539326,Very Good (70-80)
LifeStride,65.22,760,1.106578947368421,4.05,Good (60-70)
Lilax,69.42,60,0.2666666666666666,4.533333333333333,Good (60-70)
Lilyette,65.49,86,1.0813953488372092,4.162790697674419,Good (60-70)
Lingswallow,67.81,80,0.3125,4.575,Good (60-70)
Liquid Blue,71.06,67,0.6268656716417911,4.7164179104477615,Very Good (70-80)
Lisianthus,68.51,159,0.2955974842767295,4.345911949685535,Good (60-70)
Litfun,69.81,54,0.9814814814814816,4.37037037037037,Good (60-70)
Little Donkey Andy,68.92,246,1.113821138211382,4.378048780487805,Good (60-70)
Little Me,71.21,130,0.1769230769230769,4.7846153846153845,Very Good (70-80)
LittleSpring,68.7,69,0.6666666666666666,4.478260869565218,Good (60-70)
Livingston,70.32,58,0.7586206896551724,4.568965517241379,Very Good (70-80)
Lock Laces,63.65,184,0.092391304347826,4.559782608695652,Good (60-70)
Lock and Love,70.31,922,2.2830802603036875,4.078091106290673,Very Good (70-80)
Locryz,70.27,102,2.0294117647058822,4.372549019607843,Very Good (70-80)
LongBay,68.37,163,1.1840490797546013,4.349693251533743,Good (60-70)
Lonxu,79.85,118,4.610169491525424,4.508474576271187,Very Good (70-80)
LookbookStore,72.41,249,4.096385542168675,4.072289156626506,Very Good (70-80)
Loose Fit Stays Up,66.49,106,0.6037735849056604,4.339622641509434,Good (60-70)
Loritta,64.89,160,0.425,4.2375,Good (60-70)
Lotusmile,70.12,95,1.8105263157894735,4.336842105263158,Very Good (70-80)
LouKeith,71.84,51,1.7254901960784317,4.509803921568627,Very Good (70-80)
Lrady,70.66,82,3.5365853658536586,3.719512195121952,Very Good (70-80)
Lucky & Me,73.28,56,0.4285714285714285,4.767857142857143,Very Good (70-80)
Lucky Brand,68.17,492,1.3231707317073171,4.142276422764228,Good (60-70)
LuckyMore,68.38,97,1.0103092783505154,4.319587628865979,Good (60-70)
Luffymomo,59.59,110,0.9272727272727272,3.981818181818182,Fair (50-60)
Lugz,62.72,207,0.6183574879227053,4.004830917874396,Good (60-70)
Luvable Friends,67.99,457,0.24945295404814,4.444201312910285,Good (60-70)
Luxury Divas,72.14,86,1.7325581395348837,4.453488372093023,Very Good (70-80)
M MOOHAM,69.05,143,1.167832167832168,4.531468531468532,Good (60-70)
M-Tac,69.67,57,0.543859649122807,4.491228070175438,Good (60-70)
MAGCOMSEN,66.68,142,0.8802816901408451,4.161971830985915,Good (60-70)
MAGICMK,72.86,90,2.477777777777778,4.333333333333333,Very Good (70-80)
MAIITRIP,65.96,51,0.6470588235294118,4.15686274509804,Good (60-70)
MANCYFIT,66.26,90,1.4222222222222225,4.233333333333333,Good (60-70)
MANER,70.09,86,1.3488372093023255,4.418604651162791,Very Good (70-80)
MANGDIUP,70.77,63,2.1587301587301586,4.285714285714286,Very Good (70-80)
MANGOPOP,66.81,237,0.8270042194092827,4.151898734177215,Good (60-70)
MANZI,70.12,70,1.4428571428571428,4.5,Very Good (70-80)
MARC JOSEPH NEW YORK,57.66,142,0.9507042253521126,4.436619718309859,Fair (50-60)
MARCOREPUBLIC,68.87,116,0.6293103448275862,4.387931034482759,Good (60-70)
MARMOT,65.09,53,1.6037735849056605,4.509433962264151,Good (60-70)
MCEDAR,66.0,66,0.8333333333333334,4.015151515151516,Good (60-70)
MCTi,67.92,74,0.5135135135135135,4.3108108108108105,Good (60-70)
MEETSUN,68.57,57,0.543859649122807,4.666666666666667,Good (60-70)
MEGNYA,63.09,163,0.6503067484662577,4.306748466257669,Good (60-70)
MELIFLUOS DESIGNED IN SPAIN,67.13,94,0.574468085106383,4.531914893617022,Good (60-70)
MERIWOOL,72.54,115,1.4956521739130435,4.565217391304348,Very Good (70-80)
MEROKEETY,67.95,890,1.768539325842697,4.257303370786516,Good (60-70)
MERRY'S,67.2,224,0.8526785714285714,4.232142857142857,Good (60-70)
MEVECCO,69.99,114,0.956140350877193,4.517543859649122,Good (60-70)
MG,64.78,57,0.2105263157894736,4.2631578947368425,Good (60-70)
MIER,66.69,51,0.7450980392156863,4.313725490196078,Good (60-70)
MIHOLL,68.65,432,1.0462962962962965,4.175925925925926,Good (60-70)
MILACOLATO,54.59,64,0.234375,4.265625,Fair (50-60)
MINICAT,71.08,124,1.032258064516129,4.733870967741935,Very Good (70-80)
MINTEGRA,69.33,69,1.2463768115942029,4.405797101449275,Good (60-70)
MIRITY,73.37,254,3.204724409448819,4.244094488188976,Very Good (70-80)
MIRMARU,68.32,64,0.84375,4.40625,Good (60-70)
MIROL,66.16,139,1.7697841726618706,4.23021582733813,Good (60-70)
MISFAY,67.41,144,0.6458333333333334,4.277777777777778,Good (60-70)
MISS MOLY,76.32,96,3.15625,4.447916666666667,Very Good (70-80)
MISSION,64.21,150,1.9333333333333331,4.1,Good (60-70)
MISSKY,69.12,141,3.234042553191489,4.297872340425532,Good (60-70)
MISSMAY,75.07,148,3.168918918918919,4.418918918918919,Very Good (70-80)
MISSWHO,73.81,64,4.40625,4.359375,Very Good (70-80)
MITALOO,65.59,81,0.925925925925926,3.91358024691358,Good (60-70)
MITILLY,73.09,117,2.9316239316239314,4.205128205128205,Very Good (70-80)
MIXIN,68.73,73,1.1232876712328768,4.36986301369863,Good (60-70)
MJ Metals Jewelry,71.81,58,0.0172413793103448,4.896551724137931,Very Good (70-80)
MKF Collection,70.32,55,0.9454545454545454,4.454545454545454,Very Good (70-80)
MNLYBABY,63.75,120,1.0,4.233333333333333,Good (60-70)
MOCOLY,67.33,67,0.3283582089552239,4.417910447761194,Good (60-70)
MODARANI,69.01,72,1.4583333333333333,4.180555555555555,Good (60-70)
MOERDENG,67.99,230,1.5347826086956522,4.360869565217391,Good (60-70)
MOLERANI,69.87,438,1.3721461187214612,4.342465753424658,Good (60-70)
MONFOOT,65.18,57,0.4561403508771929,4.368421052631579,Good (60-70)
MONNURO,75.65,117,3.52991452991453,4.444444444444445,Very Good (70-80)
MOONCOLOUR,74.92,60,2.716666666666667,4.3,Very Good (70-80)
MOREOK,67.69,59,0.423728813559322,4.745762711864407,Good (60-70)
MOUSYA,63.16,57,0.7894736842105263,4.2631578947368425,Good (60-70)
MSBASIC,65.85,105,0.8857142857142857,4.133333333333334,Good (60-70)
MUK LUKS,66.12,325,1.033846153846154,4.027692307692308,Good (60-70)
MUSSHOE,66.06,74,1.3243243243243243,4.067567567567568,Good (60-70)
MUXXN,73.25,416,2.360576923076923,4.314903846153846,Very Good (70-80)
MVE,66.38,99,0.3636363636363636,4.121212121212121,Good (60-70)
MYHALF,66.25,56,1.1428571428571428,4.571428571428571,Good (60-70)
MadSportsStuff,70.88,116,0.3362068965517241,4.586206896551724,Very Good (70-80)
Madden Girl,67.13,217,1.0783410138248848,4.193548387096774,Good (60-70)
Made By Johnny,70.64,1293,2.3975251353441607,4.11291569992266,Very Good (70-80)
Made by Emma,65.41,85,1.0470588235294118,4.035294117647059,Good (60-70)
Mae,55.97,123,1.5121951219512195,3.7886178861788617,Fair (50-60)
Maelstrom,66.99,66,0.5454545454545454,4.106060606060606,Good (60-70)
Maggie Tang,64.83,60,1.0166666666666666,3.966666666666667,Good (60-70)
Maidenform,65.41,962,1.1382536382536383,4.087318087318088,Good (60-70)
MakeMeChic,66.86,297,1.1885521885521886,3.9764309764309766,Good (60-70)
Maks,69.91,56,1.8035714285714288,4.107142857142857,Good (60-70)
Mamia,64.11,98,0.4387755102040816,3.7755102040816326,Good (60-70)
Mansy,66.15,65,0.3076923076923077,4.015384615384615,Good (60-70)
MapofBeauty,66.21,56,0.5,4.25,Good (60-70)
Marino Avenue,68.41,587,0.1976149914821124,4.575809199318569,Good (60-70)
Marshal,68.0,119,0.3949579831932773,4.428571428571429,Good (60-70)
Marvel,66.92,272,0.3345588235294117,4.397058823529412,Good (60-70)
Marycrafts,67.97,101,1.2475247524752475,4.0495049504950495,Good (60-70)
Match,63.92,519,0.7071290944123314,3.9614643545279375,Good (60-70)
Mato & Hash,68.65,63,1.4285714285714286,4.365079365079365,Good (60-70)
Maui Rippers,70.15,50,0.96,4.4,Very Good (70-80)
MaxGear,62.19,56,0.2321428571428571,4.071428571428571,Good (60-70)
Med Couture,72.55,183,1.2459016393442623,4.48087431693989,Very Good (70-80)
Meeshine,65.75,70,0.6571428571428571,4.228571428571429,Good (60-70)
Meltonian,65.76,72,0.6111111111111112,4.388888888888889,Good (60-70)
Mephisto,70.08,62,0.8548387096774194,4.516129032258065,Very Good (70-80)
Merino.tech,77.14,76,4.144736842105263,4.421052631578948,Very Good (70-80)
Merrell,68.27,2536,1.2701104100946372,4.288249211356467,Good (60-70)
Metal Factory,70.64,167,0.9221556886227544,4.532934131736527,Very Good (70-80)
Metme,71.78,54,0.6111111111111112,4.611111111111111,Very Good (70-80)
Metog,66.31,60,1.65,4.083333333333333,Good (60-70)
Meyeeka,66.93,55,0.3636363636363636,4.218181818181818,Good (60-70)
MiYang,66.97,222,0.8198198198198198,4.108108108108108,Good (60-70)
Miagooo,71.08,59,2.0338983050847457,4.305084745762712,Very Good (70-80)
Michael Kors,66.95,287,1.0139372822299653,4.505226480836237,Good (60-70)
Micosuza,68.55,55,2.690909090909091,3.981818181818182,Good (60-70)
Miessial,66.99,54,1.3333333333333333,4.148148148148148,Good (60-70)
Milano Moda,68.41,80,0.175,4.175,Good (60-70)
Mile High Life,67.75,86,0.3255813953488372,4.546511627906977,Good (60-70)
Milumia,66.23,638,1.6504702194357366,3.783699059561128,Good (60-70)
Minclouse,68.92,50,0.12,4.62,Good (60-70)
Mini Melissa,69.35,50,0.64,4.56,Good (60-70)
Minibee,71.43,279,2.78494623655914,4.075268817204301,Very Good (70-80)
Minnetonka,67.93,938,0.8059701492537313,4.304904051172708,Good (60-70)
Minthunter,67.81,125,0.744,4.224,Good (60-70)
Minus33 Merino Wool,70.09,177,1.497175141242938,4.497175141242938,Very Good (70-80)
Mio Marino,68.8,184,0.6847826086956522,4.407608695652174,Good (60-70)
Mippo,70.3,216,1.5324074074074074,4.13425925925926,Very Good (70-80)
Miscly,66.57,78,0.282051282051282,4.564102564102564,Good (60-70)
Mishansha,64.51,327,0.7125382262996942,4.10091743119266,Good (60-70)
Miss Lavish London,71.57,101,1.7722772277227723,4.376237623762377,Very Good (70-80)
MissShorthair,66.91,66,0.9696969696969696,4.46969696969697,Good (60-70)
Mission Belt,67.98,174,0.4540229885057471,4.477011494252873,Good (60-70)
Missufe,64.96,143,0.7902097902097902,3.972027972027972,Good (60-70)
Miusey,67.42,220,0.968181818181818,4.2727272727272725,Good (60-70)
Miusol,70.6,212,1.4575471698113207,4.334905660377358,Very Good (70-80)
Miz Mooz,66.39,55,0.6,4.327272727272727,Good (60-70)
Mizuno,68.3,246,1.8821138211382116,4.394308943089431,Good (60-70)
MoFiz,64.55,66,0.8181818181818182,4.212121212121212,Good (60-70)
Modern Kiwi,69.46,60,1.5333333333333334,4.1,Good (60-70)
Molasus,70.72,94,1.2127659574468086,4.468085106382978,Very Good (70-80)
Mom's care,65.67,95,0.4,4.063157894736842,Good (60-70)
Monily,66.26,87,0.6436781609195402,4.402298850574713,Good (60-70)
Montana West,71.08,113,1.4867256637168142,4.451327433628318,Very Good (70-80)
Moon Wood,63.14,51,0.6470588235294118,4.176470588235294,Good (60-70)
Moon and Back by Hanna Andersson,62.33,68,1.2941176470588236,4.514705882352941,Good (60-70)
Mordenmiss,72.34,326,2.4938650306748467,4.276073619631902,Very Good (70-80)
Moskill,71.01,57,0.2456140350877192,4.473684210526316,Very Good (70-80)
Moss Rose,74.42,97,3.0412371134020617,4.43298969072165,Very Good (70-80)
Mossy Oak,57.06,62,0.4032258064516129,4.225806451612903,Fair (50-60)
Mountain Warehouse,66.9,60,1.4666666666666666,3.9166666666666665,Good (60-70)
Moxeay,87.25,54,9.944444444444445,3.87037037037037,Excellent (80-100)
Moyabo,65.44,99,1.9090909090909087,4.121212121212121,Good (60-70)
Muck Boot,70.27,290,0.9,4.558620689655172,Very Good (70-80)
Mud Kingdom,69.07,132,0.4696969696969697,4.46969696969697,Good (60-70)
Mud Pie,71.1,89,0.2359550561797752,4.685393258426966,Very Good (70-80)
Muezna,69.99,96,0.6770833333333334,4.46875,Good (60-70)
Mundi,70.28,127,0.5511811023622047,4.52755905511811,Very Good (70-80)
MyEyeglassCase,67.36,61,0.180327868852459,4.295081967213115,Good (60-70)
MyFav,68.27,50,1.16,4.34,Good (60-70)
Mycoco,70.02,71,2.267605633802817,4.366197183098592,Very Good (70-80)
Mystry Zone,65.76,107,0.8598130841121495,4.11214953271028,Good (60-70)
Mytys,68.09,74,0.1756756756756756,4.6891891891891895,Good (60-70)
N'Ice Caps,71.09,220,0.8318181818181818,4.495454545454545,Very Good (70-80)
NAOT,70.3,108,1.5,4.425925925925926,Very Good (70-80)
NAVISKIN,68.24,69,1.391304347826087,4.231884057971015,Good (60-70)
NE PEOPLE,65.49,51,1.392156862745098,4.019607843137255,Good (60-70)
NEFF,67.02,128,0.109375,4.5546875,Good (60-70)
NELEUS,66.71,464,0.4116379310344827,4.267241379310345,Good (60-70)
NENONA,70.12,51,2.5098039215686274,4.0,Very Good (70-80)
NEOSAN,68.57,71,0.9154929577464788,4.450704225352113,Good (60-70)
NEWCOSPLAY,65.73,67,0.5074626865671642,4.08955223880597,Good (60-70)
NEWZILL,73.95,50,2.58,4.6,Very Good (70-80)
NEXT LEVEL APPAREL,68.37,202,0.5544554455445545,4.351485148514851,Good (60-70)
NIASHOT,62.64,204,0.5588235294117647,3.877450980392157,Good (60-70)
NILOUFO,66.35,86,0.6976744186046512,4.313953488372093,Good (60-70)
NINE WEST,64.92,252,0.75,4.182539682539683,Good (60-70)
NINEXIS,63.31,91,0.5164835164835165,3.978021978021978,Good (60-70)
NING MENG,65.33,57,0.8245614035087719,4.035087719298246,Good (60-70)
NITAGUT,63.36,118,0.9152542372881356,4.127118644067797,Good (60-70)
NNJXD,66.35,135,0.9111111111111112,4.17037037037037,Good (60-70)
NORTIV 8,68.1,349,1.495702005730659,4.260744985673353,Good (60-70)
NORTY,62.35,193,0.3678756476683937,3.948186528497409,Good (60-70)
NY Threads,67.72,241,0.4190871369294606,4.531120331950207,Good (60-70)
NYDJ,65.18,222,1.2747747747747749,4.108108108108108,Good (60-70)
NYFASHION101,69.27,203,0.3448275862068966,4.536945812807882,Good (60-70)
Nabob Leather,68.41,95,0.6526315789473685,4.610526315789474,Good (60-70)
Naggoo,68.7,143,1.4125874125874125,4.20979020979021,Good (60-70)
National,69.93,52,2.5384615384615383,4.25,Good (60-70)
Natori,66.0,125,1.24,3.96,Good (60-70)
Natural Feelings,68.77,139,1.3381294964028776,4.330935251798561,Good (60-70)
Natural Uniforms,63.74,353,0.9716713881019832,3.852691218130312,Good (60-70)
Naturalizer,68.92,500,1.35,4.32,Good (60-70)
Nature Breeze,66.36,66,1.0151515151515151,3.939393939393939,Good (60-70)
Nautica,66.51,947,0.9767687434002112,4.352692713833157,Good (60-70)
Neineiwu,68.83,158,1.2974683544303798,4.354430379746836,Good (60-70)
Nemidor,69.69,326,1.9417177914110428,4.220858895705521,Good (60-70)
New Balance,66.09,7449,0.8013156128339375,4.2625855819573095,Good (60-70)
NewDenBer,63.19,122,0.3360655737704918,4.155737704918033,Good (60-70)
Newchoice,67.98,98,1.020408163265306,4.326530612244898,Good (60-70)
NexiEpoch,58.66,53,0.5849056603773585,3.811320754716981,Fair (50-60)
Next Level,67.55,143,0.9370629370629372,4.244755244755245,Good (60-70)
Next Level Apparel,68.52,151,0.6026490066225165,4.3841059602649,Good (60-70)
Nickelodeon,68.47,134,0.2985074626865671,4.522388059701493,Good (60-70)
Niidor,62.0,106,0.5094339622641509,3.7735849056603774,Good (60-70)
Nike,66.74,2022,0.6760633036597429,4.350148367952523,Good (60-70)
NineCiFun,66.28,89,0.1348314606741573,4.314606741573034,Good (60-70)
Ninedaily,71.03,62,1.032258064516129,4.467741935483871,Very Good (70-80)
Nirlon,70.58,161,2.1614906832298137,4.273291925465839,Very Good (70-80)
Nlife,67.09,83,0.4216867469879518,4.385542168674699,Good (60-70)
No Nonsense,66.63,465,1.7204301075268815,4.098924731182795,Good (60-70)
Noble Mount,70.28,304,1.0394736842105263,4.407894736842105,Very Good (70-80)
Nodykka,64.61,93,0.4946236559139785,4.086021505376344,Good (60-70)
Nonwe,67.98,149,0.6644295302013423,4.442953020134228,Good (60-70)
Northside,68.16,430,1.1418604651162791,4.165116279069768,Good (60-70)
Not Rated,69.98,81,0.4320987654320987,4.419753086419753,Good (60-70)
Nova Footwear,66.93,57,0.2807017543859649,4.157894736842105,Good (60-70)
Nufoot,60.49,51,0.6666666666666666,3.823529411764706,Good (60-70)
Nunn Bush,63.11,260,0.4653846153846154,4.326923076923077,Good (60-70)
Nurse Mates,63.39,55,1.2181818181818185,3.963636363636364,Good (60-70)
OCHENTA,68.13,101,0.594059405940594,4.297029702970297,Good (60-70)
ODODOS,69.21,180,1.3222222222222222,4.188888888888889,Good (60-70)
OFEEFAN,66.63,185,1.8810810810810807,4.27027027027027,Good (60-70)
OGIO,67.69,67,0.7313432835820896,4.492537313432836,Good (60-70)
OKABASHI,65.77,70,1.2714285714285714,4.042857142857143,Good (60-70)
OLDSHANGHAI,67.08,83,0.3855421686746988,4.397590361445783,Good (60-70)
OLUKAI,71.41,312,1.1185897435897436,4.592948717948718,Very Good (70-80)
OMKAGI,66.84,64,0.640625,4.0625,Good (60-70)
OMSJ,80.64,59,6.491525423728813,4.186440677966102,Excellent (80-100)
OMYSTYLE,58.74,93,0.5376344086021505,4.462365591397849,Fair (50-60)
ONCAI,62.07,131,1.1068702290076335,3.9236641221374047,Good (60-70)
OOFOS,67.41,508,1.2066929133858268,4.34251968503937,Good (60-70)
OQQ,66.86,57,1.350877192982456,4.2105263157894735,Good (60-70)
ORAZIO,69.54,60,1.9833333333333332,4.333333333333333,Good (60-70)
ORORO,73.39,72,2.0972222222222223,4.513888888888889,Very Good (70-80)
OTU,75.05,55,1.8363636363636364,4.781818181818182,Very Good (70-80)
OThread & Co.,66.46,111,1.09009009009009,4.135135135135135,Good (60-70)
OUGES,68.46,482,2.1348547717842323,4.070539419087137,Good (60-70)
OWIN,73.47,58,3.655172413793104,4.189655172413793,Very Good (70-80)
OZERO,67.46,178,1.702247191011236,4.123595505617978,Good (60-70)
Oak Leathers,61.82,181,0.3370165745856354,4.43646408839779,Good (60-70)
Oakley,68.03,301,0.7574750830564784,4.352159468438538,Good (60-70)
Oalka,68.76,187,1.3422459893048129,4.427807486631016,Good (60-70)
Oboz,78.19,51,5.0,4.529411764705882,Very Good (70-80)
Obtaom,68.1,63,0.8888888888888888,4.238095238095238,Good (60-70)
Ocean Blues,53.22,83,1.0481927710843373,4.373493975903615,Fair (50-60)
Odema,63.22,69,1.3043478260869563,3.927536231884058,Good (60-70)
Ohoo,68.18,88,0.4545454545454545,4.2727272727272725,Good (60-70)
Ohuhu,73.45,246,1.0772357723577235,4.695121951219512,Very Good (70-80)
Old Friend,69.17,164,1.4329268292682926,4.347560975609756,Good (60-70)
Olga,66.35,307,0.9609120521172638,4.273615635179153,Good (60-70)
Olivia K,62.82,112,0.5982142857142857,3.919642857142857,Good (60-70)
Ollio,67.92,306,0.9673202614379084,4.199346405228758,Good (60-70)
Olympia U.S.A.,76.91,253,5.426877470355731,4.177865612648222,Very Good (70-80)
Omoone,67.69,58,1.0862068965517242,4.155172413793103,Good (60-70)
Opna,68.52,249,0.4216867469879518,4.405622489959839,Good (60-70)
Orolay,70.07,253,2.150197628458498,4.237154150197629,Very Good (70-80)
OrthoStep,66.5,331,0.2870090634441087,4.589123867069486,Good (60-70)
OshKosh B'Gosh,67.72,179,0.4804469273743016,4.446927374301676,Good (60-70)
Outdoor Research,71.03,242,1.4090909090909092,4.462809917355372,Very Good (70-80)
Outdoor Ventures,62.32,133,1.150375939849624,4.406015037593985,Good (60-70)
OutdoorMaster,87.13,124,8.016129032258064,4.475806451612903,Excellent (80-100)
Outlander,69.3,66,0.4090909090909091,4.590909090909091,Good (60-70)
Oxford Diamond Co,65.96,96,0.4479166666666667,4.208333333333333,Good (60-70)
Ozaiic,68.94,156,0.6538461538461539,4.435897435897436,Good (60-70)
PAGE ONE,62.01,107,0.3177570093457944,4.626168224299065,Good (60-70)
PANDORA,67.79,56,0.6428571428571429,4.446428571428571,Good (60-70)
PAPLUS,64.15,580,0.6051724137931035,4.11896551724138,Good (60-70)
PASCACOO,67.58,50,0.38,4.62,Good (60-70)
PASKMLNA,69.09,63,0.492063492063492,4.555555555555555,Good (60-70)
PAUL JONES,68.66,69,0.9420289855072465,4.304347826086956,Good (60-70)
PAVILIA,67.0,1220,0.4557377049180328,4.390163934426229,Good (60-70)
PAVOI,67.84,616,0.9837662337662336,4.253246753246753,Good (60-70)
PCEAIIH,74.04,52,2.5961538461538463,4.5,Very Good (70-80)
PEARL IZUMI,69.36,265,1.3584905660377358,4.324528301886793,Good (60-70)
PENNYSUE,59.23,60,1.0666666666666669,4.316666666666666,Fair (50-60)
PERSIT,71.06,107,0.3177570093457944,4.616822429906542,Very Good (70-80)
PGA TOUR,67.51,94,0.3297872340425531,4.5212765957446805,Good (60-70)
PISIQI,70.07,51,0.4313725490196078,4.666666666666667,Very Good (70-80)
PJ PAUL JONES,63.23,181,0.7458563535911602,4.232044198895028,Good (60-70)
PNAEONG,67.79,91,0.5494505494505495,4.329670329670329,Good (60-70)
POGTMM,66.29,249,0.9718875502008032,4.132530120481928,Good (60-70)
POKARLA,69.49,290,0.3827586206896551,4.627586206896551,Good (60-70)
POLAR,68.15,202,0.7623762376237624,4.212871287128713,Good (60-70)
POLO RALPH LAUREN,65.64,218,0.3256880733944954,4.307339449541284,Good (60-70)
POPYOUNG,67.75,252,0.6904761904761905,4.341269841269841,Good (60-70)
PORI JEWELERS,73.97,87,3.0919540229885056,4.379310344827586,Very Good (70-80)
PORT AND COMPANY,68.5,257,0.4747081712062256,4.346303501945525,Good (60-70)
POSESHE,66.6,142,0.9014084507042254,4.084507042253521,Good (60-70)
PRETTODAY,64.44,83,0.6265060240963856,3.927710843373494,Good (60-70)
PRETTYGARDEN,67.22,1086,1.9005524861878451,4.093001841620626,Good (60-70)
PRETTYWELL,69.84,61,2.0327868852459017,4.344262295081967,Good (60-70)
PROGO USA,69.95,78,1.2179487179487178,4.474358974358975,Good (60-70)
PROSTEEL,64.91,66,0.696969696969697,4.075757575757576,Good (60-70)
PUMA,64.98,1610,0.4254658385093168,4.247826086956522,Good (60-70)
Pacific Legend,69.57,92,0.6521739130434783,4.391304347826087,Good (60-70)
Pair of Thieves,61.72,56,0.7142857142857143,4.446428571428571,Good (60-70)
PajamaGram,70.19,376,1.148936170212766,4.462765957446808,Very Good (70-80)
PajamaJeans,63.8,76,1.144736842105263,3.8552631578947367,Good (60-70)
PajamaMania,70.27,105,1.4666666666666666,4.380952380952381,Very Good (70-80)
Pali Hawaii,66.25,106,0.1792452830188679,4.2075471698113205,Good (60-70)
Panache,63.64,127,0.5748031496062992,4.0236220472440944,Good (60-70)
Parlovable,64.81,65,0.0769230769230769,4.323076923076923,Good (60-70)
Pastel by Vivienne,68.45,118,0.7288135593220338,4.372881355932203,Good (60-70)
PattyBoutik,81.98,82,5.2926829268292686,4.341463414634147,Excellent (80-100)
Paw Patrol,70.68,235,0.4297872340425532,4.6127659574468085,Very Good (70-80)
Peach Couture,66.77,93,0.5806451612903226,4.268817204301075,Good (60-70)
Peds,75.18,130,5.861538461538461,4.069230769230769,Very Good (70-80)
Peeper Keepers,66.67,59,0.5254237288135594,4.47457627118644,Good (60-70)
Pembrook,66.85,60,0.95,4.25,Good (60-70)
People Socks,71.09,210,0.5666666666666667,4.5285714285714285,Very Good (70-80)
Perry Ellis,62.34,131,0.3740458015267175,4.3816793893129775,Good (60-70)
PiePieBuy,67.65,58,1.6724137931034482,4.465517241379311,Good (60-70)
Pierre Dumas,65.16,56,2.267857142857143,3.6607142857142856,Good (60-70)
Pink Queen,68.44,304,1.8092105263157892,4.042763157894737,Good (60-70)
Pinup Fashion,72.69,53,3.320754716981132,3.981132075471698,Very Good (70-80)
Plaid&Plain,67.34,85,0.788235294117647,4.117647058823529,Good (60-70)
Plaka,83.04,243,6.765432098765432,4.320987654320987,Excellent (80-100)
Playtex,66.11,1738,1.286536248561565,4.024741081703107,Good (60-70)
Pleaser,66.21,68,1.4852941176470589,3.823529411764706,Good (60-70)
Plum Feathers,75.97,153,2.594771241830065,4.562091503267974,Very Good (70-80)
Poetsky,68.55,63,1.507936507936508,4.253968253968254,Good (60-70)
PolarSpex,68.24,133,0.2105263157894736,4.37593984962406,Good (60-70)
Popana,71.56,208,1.9423076923076923,4.288461538461538,Very Good (70-80)
Popfunk,68.5,192,0.328125,4.432291666666667,Good (60-70)
Popular,66.7,78,0.4615384615384615,4.153846153846154,Good (60-70)
Port Authority,67.77,225,0.7955555555555556,4.235555555555556,Good (60-70)
Premier Standard,70.86,54,2.185185185185185,4.351851851851852,Very Good (70-80)
